background_id,latitude,longitude,distance_to_road_m,distance_to_river_m,nearest_road_type,nearest_road_name,nearest_road_osm_id,nearest_waterway_type,nearest_waterway_name,nearest_waterway_osm_id,road_search_radius_m,river_search_radius_m,road_extraction_ok,river_extraction_ok,roads_rivers_extraction_ok,osm_source,osm_snapshot_timestamp,distance_method
BG_0218,22.84844877183769,92.9649982990129,957.2068057823584,928.728580469998,primary,,617341846.0,river,,661477222.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T08:35:36Z,local equirectangular point-to-polyline
BG_0219,22.51974345219015,93.0314211438648,89.2695438785687,2541.5636112166976,primary,,450177311.0,stream,,663090417.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T08:38:36Z,local equirectangular point-to-polyline
BG_0220,27.317494935816686,95.56965193792624,1141.809478778127,2516.646564592291,unclassified,,961145668.0,river,Burhi Dihing,229034221.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-06-01T08:52:28Z,local equirectangular point-to-polyline
BG_0221,23.22576755132243,91.4658815038142,964.8534416650692,1195.2027112657308,residential,,1315657255.0,stream,,1315657252.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-05-31T22:37:44Z,local equirectangular point-to-polyline
BG_0222,23.838762464757743,92.1781006061786,3463.470348065745,2593.507929265695,secondary,,248824769.0,river,,226207294.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-07-26T10:26:59Z,local equirectangular point-to-polyline
BG_0223,26.5058521630086,90.6933035469236,215.9039751485676,64.03668299799261,residential,,932827966.0,river,,226704956.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-06-01T08:52:28Z,local equirectangular point-to-polyline
BG_0224,25.998911608227832,93.88151116482386,77.94714075265146,1831.8466896391208,unclassified,,1128381924.0,river,,329553120.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T09:27:45Z,local equirectangular point-to-polyline
BG_0225,26.43484781523455,92.19634231072696,4585.157944244672,425.63426972659056,residential,,971888401.0,river,Brahmaputra,367136354.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T14:28:16Z,local equirectangular point-to-polyline
BG_0226,27.22828281991648,94.96471640152512,41.90057884969035,2674.720007601939,unclassified,,713533969.0,stream,,714361298.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T14:33:21Z,local equirectangular point-to-polyline
BG_0227,27.442715519106432,95.51959231113668,127.67879759908156,10520.707635882767,unclassified,,1126398713.0,river,,227209693.0,5000.0,15000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T19:12:56Z,local equirectangular point-to-polyline
BG_0228,26.335415797353555,93.33692730162652,1632.7838595054088,414.27755969310095,primary,,1313338042.0,stream,,771969443.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T19:17:06Z,local equirectangular point-to-polyline
BG_0229,26.14580800428415,93.41978517881658,4187.2451903405,390.7761219384889,track,,1316220614.0,stream,,329683844.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-06-01T08:52:28Z,local equirectangular point-to-polyline
BG_0230,26.094110584938,90.7610629053801,496.04867811199176,180.86558819716765,residential,,589569902.0,river,Dhudhnai River,467564887.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T19:22:06Z,local equirectangular point-to-polyline
BG_0231,26.09207317183287,90.41915699177828,659.062524042187,5495.935622647563,residential,,589569934.0,river,,1002463349.0,5000.0,15000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T19:26:06Z,local equirectangular point-to-polyline
BG_0232,27.27717721244681,94.29504082773803,680.382320505716,1711.8408025437832,unclassified,,230345020.0,stream,,287765424.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-07-15T15:22:01Z,local equirectangular point-to-polyline
BG_0233,27.050618635018363,94.46608026546636,4398.384917431427,1838.9555868499456,tertiary,,284821166.0,river,Brahmaputra,157701252.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-05-06T03:25:00Z,local equirectangular point-to-polyline
BG_0234,26.57281757019824,93.2657267308044,70.69221481376013,907.2871374105448,unclassified,,1411464229.0,river,Mora Diphlu,1070970786.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T19:35:21Z,local equirectangular point-to-polyline
BG_0235,22.3306560773743,92.99661090199533,1014.1133821795466,1115.6421334278514,secondary,,663087726.0,stream,,663085612.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T19:39:21Z,local equirectangular point-to-polyline
BG_0236,24.34348012513681,93.50775564831608,141.88182304482592,1494.0575119440534,unclassified,,1478851668.0,river,Tuili,668351868.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-05-31T22:37:44Z,local equirectangular point-to-polyline
BG_0237,25.910890582898112,92.90285442771548,578.6314774693033,64.35818110729826,unclassified,,1206068405.0,stream,Lanka Jan,669081665.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-07-24T11:04:51Z,local equirectangular point-to-polyline
BG_0238,25.30480540639589,93.9539526306467,3774.568011635396,1812.9621493994775,unclassified,,1462820641.0,river,Irang River,198324595.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T19:47:36Z,local equirectangular point-to-polyline
BG_0239,25.044594307617214,94.40725270497548,553.0839919951248,1737.558925212189,tertiary,,1463706752.0,stream,Lungshang Khong,678481082.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0240,26.875874811291123,91.86884695527986,822.5745678741155,1174.944485065832,track,,973578812.0,stream,,973568502.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T19:54:35Z,local equirectangular point-to-polyline
BG_0241,24.15365780882785,93.86565676958612,1468.9974839059237,1573.220493662256,unclassified,,813231535.0,river,Kana Lok,813245689.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-05-06T03:25:00Z,local equirectangular point-to-polyline
BG_0242,24.64664001131817,93.41004010325578,5128.996526791709,1965.3267316390145,unclassified,,667330843.0,river,Irang River,666155546.0,15000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-07-26T18:32:32Z,local equirectangular point-to-polyline
BG_0243,24.525984944347016,93.25214322625956,11818.591749264351,742.6527546798252,track,Vantaitang track,1246919464.0,river,Irang River,666155546.0,15000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-07-26T18:32:32Z,local equirectangular point-to-polyline
BG_0244,24.592752248139217,93.47240198263474,270.9097021669029,961.234347286326,unclassified,,1525025987.0,stream,Duirin Lui,666155541.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T20:11:01Z,local equirectangular point-to-polyline
BG_0245,26.429328411088413,91.83680474454177,269.6871415125753,1346.889882601022,service,,1142031535.0,river,,987034736.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T20:15:02Z,local equirectangular point-to-polyline
BG_0246,24.36109016536987,94.17406165201707,326.40561424282856,2908.7105222095483,trunk,,237999914.0,stream,,1467047433.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-06-01T08:52:28Z,local equirectangular point-to-polyline
BG_0247,24.91614733734401,93.561941693517,301.76961973567154,387.1431790663729,tertiary,,667342735.0,river,Irang River,128600558.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T20:21:05Z,local equirectangular point-to-polyline
BG_0248,24.48317198695572,93.22141842632068,10095.27214988946,1374.4722682194304,track,Vantaitang track,1246919464.0,river,Irang River,666155546.0,15000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T20:30:21Z,local equirectangular point-to-polyline
BG_0249,25.13129861246513,94.68735998578823,12230.214058748754,9636.445007894792,unclassified,,1268374508.0,river,,390028647.0,15000.0,15000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T20:38:21Z,local equirectangular point-to-polyline
BG_0250,24.9390151368065,93.66590096893168,688.1696486959411,403.7723280350675,tertiary,,758802483.0,river,Iring,198324593.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T20:42:28Z,local equirectangular point-to-polyline
BG_0251,25.07857325326139,94.41322965203044,3167.2541960038943,536.1518868596075,trunk,,238040461.0,stream,Lungshang Khong,678481082.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T20:46:35Z,local equirectangular point-to-polyline
BG_0252,24.811404772808217,94.18654311951931,329.5075606163785,1316.6414506828105,secondary,,995883325.0,stream,,1272875248.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-06-01T08:52:28Z,local equirectangular point-to-polyline
BG_0253,24.61996108142638,94.11665916973736,716.1877271229287,3238.637901245761,residential,,1127694403.0,stream,Phowaibi,1190882886.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-07-24T11:04:51Z,local equirectangular point-to-polyline
BG_0254,24.50692308155893,93.6124453731808,2659.420655855167,464.7493493609567,track,,1359072626.0,river,Leimatak,455095274.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-05-06T03:25:00Z,local equirectangular point-to-polyline
BG_0255,25.47557315669677,94.45214618508216,2195.268064104388,2858.1470315621264,trunk,,242787117.0,river,Lainyi River,329639989.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-07-24T11:04:51Z,local equirectangular point-to-polyline
BG_0256,24.45890126309209,93.03747072461516,1674.9111473699957,215.71435767528584,residential,,198312329.0,river,Barak River,128600546.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-07-15T15:22:01Z,local equirectangular point-to-polyline
BG_0257,24.13448927010708,93.63886593859048,915.6605871351352,34.171052762080826,unclassified,,1421551197.0,river,Khuga River,385483917.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-05-06T03:25:00Z,local equirectangular point-to-polyline
BG_0258,25.266288786266475,94.44544909492596,953.5041845890196,2685.866931129957,tertiary,,252406370.0,river,Langdang,155282652.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T21:03:51Z,local equirectangular point-to-polyline
BG_0259,24.596635912982503,93.74700797653004,334.039320553988,314.73301241147976,unclassified,,666205027.0,stream,Charoikhul Lok,666205014.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-07-24T11:04:51Z,local equirectangular point-to-polyline
BG_0260,24.27443370097582,94.170484171936,2886.954191032923,4282.608463411616,track,,455289253.0,river,Tuta Lok,169977260.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-06-01T08:52:28Z,local equirectangular point-to-polyline
BG_0261,24.362541898618908,93.75858498765464,1067.8882757885076,111.11336363011624,tertiary,,995941442.0,stream,,1459697048.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-05-06T03:25:00Z,local equirectangular point-to-polyline
BG_0262,24.667403476541807,94.29853252605372,713.8034173274715,3489.4915284454337,tertiary,,385456145.0,river,,456353321.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T21:12:51Z,local equirectangular point-to-polyline
BG_0263,24.4081595251864,93.91792768027072,279.54404448220646,7115.939214252285,primary,,569902896.0,river,Manipur River,227364935.0,5000.0,15000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T21:19:05Z,local equirectangular point-to-polyline
BG_0264,24.704744629583,94.40513780957414,1748.2858375974315,3540.665842914518,trunk,,385471473.0,river,Taret River,1203304489.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-05-06T03:25:00Z,local equirectangular point-to-polyline
BG_0265,24.356674801724623,93.78959976041972,1269.3790923504482,519.3049271519343,tertiary,,995941442.0,stream,,1460388411.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T21:24:06Z,local equirectangular point-to-polyline
BG_0266,26.15922109860999,92.1117224295734,670.3392842983741,34.359473160996544,residential,,1139137368.0,river,,1212517343.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-06-01T08:52:28Z,local equirectangular point-to-polyline
BG_0267,23.59546607688925,92.55177999314128,4174.500698869112,3474.287293559231,secondary,,615713261.0,river,Tut,197997792.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T21:28:06Z,local equirectangular point-to-polyline
BG_0268,23.37193253871399,93.28776788208066,116.11602372694963,2763.5048124786226,unclassified,,1357553453.0,stream,,1331367374.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-07-15T15:22:01Z,local equirectangular point-to-polyline
BG_0269,24.12364218187452,92.37794222926604,778.458823277316,4780.124537869931,trunk,,311662965.0,river,,385092114.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T21:34:21Z,local equirectangular point-to-polyline
BG_0270,24.382994155711508,92.77285375377738,673.5832632506493,484.5941274704066,unclassified,,1295690809.0,river,Serlui,663223203.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T21:35:21Z,local equirectangular point-to-polyline
BG_0271,23.10511957581938,92.51880194626597,5061.090773970996,2510.234870492553,unclassified,,1464908322.0,river,,661525605.0,15000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T21:36:21Z,local equirectangular point-to-polyline
BG_0272,23.98299790687944,93.02343097631766,1165.1250007492058,2620.015442187924,primary,,385140327.0,river,Tuivawl,198312358.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T21:37:21Z,local equirectangular point-to-polyline
BG_0273,24.561414895989834,92.58718490683394,10.577350480431395,195.93827639889585,tertiary,,540997667.0,river,,1312959548.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T21:37:21Z,local equirectangular point-to-polyline
BG_0274,26.112874734024352,89.80246020594117,12.13418431694633,1095.214589588102,secondary,,184479349.0,canal,,585336550.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T21:38:21Z,local equirectangular point-to-polyline
BG_0275,26.49423648245945,92.41103954769414,1512.398855262525,922.9569634085508,residential,,1281028423.0,river,,1256023177.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T21:38:21Z,local equirectangular point-to-polyline
BG_0276,23.01595106489595,92.5406490577373,4197.61253968647,3967.604104534703,unclassified,,1455839775.0,river,,661525605.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T21:39:21Z,local equirectangular point-to-polyline
BG_0277,22.16206489626773,93.04042473778304,2705.66204678291,274.53938578644164,primary,,530520465.0,river,,661467748.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T21:39:21Z,local equirectangular point-to-polyline
BG_0278,26.082007860246108,93.02286591872308,291.2769655850803,383.6702826267551,secondary,,461729577.0,canal,,1314689564.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T21:40:21Z,local equirectangular point-to-polyline
BG_0279,25.93936185364052,92.16594918742302,1959.3850660139567,705.2812896425565,secondary,,611095480.0,river,Umiam River,387020793.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T21:40:21Z,local equirectangular point-to-polyline
BG_0280,26.54581163621021,94.33018756742985,3175.4915722127703,5047.460679773595,trunk,Mokokchung-Mariani Road,266780936.0,river,Tzurang-Bhogdoi,44721040.0,5000.0,15000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T21:42:21Z,local equirectangular point-to-polyline
BG_0281,26.955923677793034,94.57385732650908,110.18007445448085,836.9032863296629,trunk,Assam Trunk Road,44719719.0,river,DIKHOW NODI,225961220.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T21:42:21Z,local equirectangular point-to-polyline
BG_0282,26.803286194895552,92.63463740869734,875.9176366202253,1317.1616405017048,secondary,,224647937.0,river,Gabharu Nadi,44734467.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T21:43:21Z,local equirectangular point-to-polyline
BG_0283,25.1077803260968,93.13011029492374,2415.841625378172,669.801252433563,primary,,1317723906.0,stream,Silkang Nadi,667052268.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T21:44:21Z,local equirectangular point-to-polyline
BG_0284,25.368190345547426,93.1455524699499,223.6852072258747,2861.852361661652,trunk,,843631889.0,river,Mupa River,1363686552.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T21:44:21Z,local equirectangular point-to-polyline
BG_0285,26.67108221430697,90.20457203557152,883.4515962876472,478.442198591357,track,,1390338078.0,stream,,1255182071.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T21:45:21Z,local equirectangular point-to-polyline
BG_0286,26.447491639270027,91.63540436297905,166.30365149802012,753.2424115105157,residential,,651862715.0,river,Baralia,228534811.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T21:46:21Z,local equirectangular point-to-polyline
BG_0287,22.050453843273225,92.67152577426548,1472.4157579396742,1982.176498323854,residential,,1352209189.0,river,Tuichawng,661363225.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-07-24T11:04:51Z,local equirectangular point-to-polyline
BG_0288,26.58130983253997,90.17280080960484,205.00116931895545,1005.0144657790628,unclassified,,1469109223.0,river,,228560105.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-05-06T03:25:00Z,local equirectangular point-to-polyline
BG_0289,26.46648142059043,90.60085125327032,1855.3960747762253,1092.387987503481,tertiary,,936514305.0,river,,226711253.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-07-26T20:16:06Z,local equirectangular point-to-polyline
BG_0290,26.456977184490352,93.2831225344648,5121.363556249808,6840.916521405436,service,,425103115.0,river,,1189863550.0,15000.0,15000.0,True,True,True,OpenStreetMap via Overpass API,2026-06-01T08:52:28Z,local equirectangular point-to-polyline
BG_0291,26.166892117808715,93.32531655388736,13300.179157939669,7627.404054079554,track,,1316220614.0,river,Langhit Nadi,329683841.0,15000.0,15000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T22:02:37Z,local equirectangular point-to-polyline
BG_0292,25.0403620899617,93.67668094573358,157.4670328543335,1994.2739854070164,residential,,1452722792.0,stream,,1529368530.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-07-15T15:22:01Z,local equirectangular point-to-polyline
BG_0293,27.198509578839666,88.23978715808354,388.7173032025206,1397.8148074184182,unclassified,,576365852.0,stream,,577569288.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-07-24T11:04:51Z,local equirectangular point-to-polyline
BG_0294,26.290438983967192,92.14404468641672,66.37547798514385,2562.088210849623,residential,,969203657.0,canal,,1548334553.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T22:10:51Z,local equirectangular point-to-polyline
BG_0295,24.60659328090889,92.8025840882946,606.8570175190653,2270.317991667769,unclassified,,1057825072.0,river,Dalai River,668424884.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-07-26T20:16:06Z,local equirectangular point-to-polyline
BG_0296,26.751662669773435,90.25336765939856,4613.60879541326,2173.1931921018127,unclassified,,1413819458.0,stream,,1207504294.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-06-01T08:52:28Z,local equirectangular point-to-polyline
BG_0297,26.26109381665828,89.86469574068377,1266.1352629493813,345.2597570643733,trunk,,222979995.0,river,Godadhar,656332035.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-06-01T08:52:28Z,local equirectangular point-to-polyline
BG_0298,26.48326275577616,93.18455783162504,304.9069450536816,6082.872307983041,service,,423954151.0,stream,,1254519124.0,5000.0,15000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T22:22:05Z,local equirectangular point-to-polyline
BG_0299,24.407830165003816,93.12346126143896,2698.1055618574023,412.87451259283984,unclassified,JT Road,1240238112.0,stream,,1538515565.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T22:26:05Z,local equirectangular point-to-polyline
BG_0300,23.925678671806413,92.8768910881524,1763.3724905440065,1378.4353904380553,track,,1062299055.0,stream,,310424650.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-05-31T22:37:44Z,local equirectangular point-to-polyline
BG_0301,23.59845781441231,93.40364455149444,64.70951941574002,606.3188036655616,unclassified,,1330961977.0,stream,,1331920645.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-05-06T03:25:00Z,local equirectangular point-to-polyline
BG_0302,27.793200391101387,88.42145192291542,10279.07852634847,687.9911553302965,unclassified,,899791271.0,stream,,1214545426.0,15000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T22:32:21Z,local equirectangular point-to-polyline
BG_0303,27.750891104147875,88.72091748134918,549.2799810929021,467.351649812985,tertiary,,117990939.0,stream,,1215122594.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-07-26T20:16:06Z,local equirectangular point-to-polyline
BG_0304,27.380674023826018,95.35379906751731,96.715420161607,1091.893424487106,residential,,990856772.0,canal,,743115363.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-07-15T15:22:01Z,local equirectangular point-to-polyline
BG_0305,26.571892382199245,91.28222200831657,663.29682683267,5709.808073756145,tertiary,,583915231.0,river,Kaldiya Nadi,226720356.0,5000.0,15000.0,True,True,True,OpenStreetMap via Overpass API,2026-07-15T15:22:01Z,local equirectangular point-to-polyline
BG_0306,22.264123334737263,92.90654429766592,806.7955516277767,893.8451811870319,secondary,,663793015.0,river,,661471872.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T22:45:32Z,local equirectangular point-to-polyline
BG_0307,27.639316180020685,88.28803422062064,13866.624689606217,2384.546500332708,track,,1216095925.0,stream,Umaram Chu,134410514.0,15000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T22:49:35Z,local equirectangular point-to-polyline
BG_0308,27.835728718934696,88.61072874245421,5871.4551199764,3725.578713355029,unclassified,,598490422.0,stream,,599010848.0,15000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-07-26T20:16:06Z,local equirectangular point-to-polyline
BG_0309,27.96365572583834,88.56213622391095,1459.1288892690702,1608.156593521743,tertiary,North Sikkim Highway,1219736542.0,river,Lachen Chu,293185705.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-07-15T15:22:01Z,local equirectangular point-to-polyline
BG_0310,25.36692739189463,93.97045537842654,1304.7137028948289,1507.0631932162282,unclassified,,1462820641.0,stream,,627605597.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-05-06T03:25:00Z,local equirectangular point-to-polyline
BG_0311,26.348346810236364,93.75206304840052,370.8256432637677,267.8704628801663,unclassified,,1510270622.0,river,Daigurung,824332026.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T23:00:41Z,local equirectangular point-to-polyline
BG_0312,26.58698096148023,92.33108860724616,1403.740927947685,617.1400615049633,unclassified,,1534625081.0,river,,1532688900.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-07-26T20:16:06Z,local equirectangular point-to-polyline
BG_0313,26.54161980271854,92.84579377839032,149.75230102693556,5455.268510042459,unclassified,,1380708086.0,river,een mogool,1359006856.0,5000.0,15000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T23:06:51Z,local equirectangular point-to-polyline
BG_0314,25.99350158687292,92.4765479886545,1442.3641896905146,1515.3148220973076,unclassified,,1467145300.0,drain,,1467145293.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-05-06T03:25:00Z,local equirectangular point-to-polyline
BG_0315,26.462981142084946,90.98786015944232,363.2860869615895,1331.9150523756296,tertiary,,615622937.0,river,,226704965.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-07-24T11:04:51Z,local equirectangular point-to-polyline
BG_0316,27.437604373314947,94.33814172842524,138.9876003702863,2290.0956004047043,trunk,,69414710.0,river,,1082946991.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-07-26T22:14:06Z,local equirectangular point-to-polyline
BG_0317,23.39027810596018,92.6939235760304,3104.903016163975,1628.794286051058,unclassified,,1069472832.0,stream,,662497298.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-05T23:19:51Z,local equirectangular point-to-polyline
BG_0318,26.496414418908792,92.12611372278376,442.84284518641016,336.57205435510906,unclassified,,965128966.0,river,Tangla,226734911.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-05-06T03:25:00Z,local equirectangular point-to-polyline
BG_0319,25.33560342654713,93.3491099018863,916.6063516144252,1361.6033036455867,unclassified,,1364623499.0,stream,Digar Nadi,667636266.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-05-06T03:25:00Z,local equirectangular point-to-polyline
BG_0320,27.602361870653528,88.70537559602869,2650.4185952808903,1556.1125016820445,unclassified,,117990891.0,stream,,1214960201.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-07-26T22:14:06Z,local equirectangular point-to-polyline
BG_0321,23.22801311858899,92.86395372276594,775.001119593207,1326.5382282970882,track,,1388857967.0,river,,661234418.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-07-24T11:04:51Z,local equirectangular point-to-polyline
BG_0322,25.941094561158405,93.8329883659199,82.6624733506446,3741.403146832327,track,,1128431921.0,stream,,1459238648.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-07-15T15:22:01Z,local equirectangular point-to-polyline
BG_0323,24.152540087256348,92.0097985232053,1087.8287243637508,759.5354925203775,tertiary,,1312744952.0,river,Manu,226207289.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-05-06T03:25:00Z,local equirectangular point-to-polyline
BG_0324,23.57549184540994,91.58232315311056,5274.699933805408,3536.467755707616,trunk,,661774979.0,river,Gomati River,167237546.0,15000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-06T03:47:27Z,local equirectangular point-to-polyline
BG_0325,24.13841614414567,92.25977896912492,1208.6588498975168,6707.660943317947,unclassified,,385053284.0,river,,385092114.0,5000.0,15000.0,True,True,True,OpenStreetMap via Overpass API,2026-07-27T04:37:02Z,local equirectangular point-to-polyline
BG_0326,26.088891587874336,90.95648460301014,195.58866382380623,507.1009592276565,tertiary,,766084345.0,river,,766084343.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-06-01T08:52:28Z,local equirectangular point-to-polyline
BG_0327,24.45197929560469,93.21362625159657,9425.749934408153,3620.4766126236455,unclassified,,1104672433.0,river,Tuijang,666193727.0,15000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0328,23.120240300459628,92.81562712931552,539.5615556526942,3587.952331133198,unclassified,,1331968109.0,river,,661529972.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0329,23.271219164153987,92.97189743656116,1929.0278131711252,451.651955584589,track,,1369154391.0,river,Tuichang,661360868.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
BG_0330,23.522937726364745,92.64371765264823,1.1127496967504877,143.74699471703187,tertiary,,1067465702.0,river,Tlawng,1465337554.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,,local equirectangular point-to-polyline
