event_id,state,district_or_region,locality,latitude,longitude,location_precision,location_accuracy_m,event_date,year,month,monsoon_phase,landslide_type,trigger_factor,record_type,reliability_score,fatalities,is_fatal,severity_class,injuries,description,source_url,data_source,dem_tile_id,dem_source,terrain_extraction_ok,elevation_m,slope_deg,aspect_deg,curvature_1_per_m,dem_pixel_x_m,dem_pixel_y_m,fine_scale_terrain_reliable
938450,Sikkim,Sikkim,14 Milestone Of J N Marg Near Kyangnosola (East Sikkim),27.3736,88.7323,Medium (2-25km),25000,2013-09-07,2013,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"articles.timesofindia.indiatimes.com' 'The Army launched massive rescue operations in east and north Sikkim since Saturday and rescued 40 stranded tourists and several injured workers of an engineering firm caught in landslides. While the tourists were on their way to Nathu La, the engineerin",http://articles.timesofindia.indiatimes.com/2013-09-10/india/41936154_1_east-and-north-sikkim-chungthang-gangtok,UGLC,Copernicus_DSM_COG_10_N27_00_E088_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,3426.518798828125,26.8811454072518,196.96827179342378,-0.0004355145758176899,27.459778614639056,30.715,False
938437,Sikkim,Sikkim,"Chungthang, Sikkim",27.6047,88.6463,Low (>25km),50000,2013-09-08,2013,9,Monsoon (Jun-Sep),rock fall,rainfall (T),report,9,1,1,Minor (1-2),2.0,"""""COOLR_R"", locality: 'Chungthang, Sikkim',"" description: 'articles.timesofindia.indiatimes.com' '""""""""On Monday"", workers of Southern Engineering Works (SEW) Ltd,"" Chungthang (North Sikkim) were brought to Army Field Hospital with multiple injuries sustained after a landslide struck they were working in a light mechanical workshop near the project site. H'""""",http://articles.timesofindia.indiatimes.com/2013-09-10/india/41936154_1_east-and-north-sikkim-chungthang-gangtok,UGLC,Copernicus_DSM_COG_10_N27_00_E088_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1609.427490234375,15.209272006652839,145.40592494900665,0.01157447677368884,27.402208738609904,30.715,False
1048555,Assam,Assam,Guwahati,26.13140438,91.93086808,Medium (2-25km),15925,2013-10-06,2013,10,Post-monsoon (Oct-Nov),ND,rainfall (T),event,9,1,1,Minor (1-2),,"An elderly man has been killed by a rockfall in Guwahati, Assam, on Sunday 6 October 2013.  Bahadur Gurung,80, was sitting at the foot of a slope when he was hit by a rock that had been dislodged following heavy rains. The city has suffered 70 mm of rai",http://sciencythoughts.blogspot.co.uk/2013/10/elderly-man-killed-by-rockfall-in.html,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,123.35052490234375,11.829864954977326,243.66726921612684,-0.0043176456475084385,27.761547658927196,30.715,False
1048374,Assam,Assam,"Nilachal Hill, Guwahati, Assam",26.1665,91.7049,Medium (2-25km),5000,2013-10-06,2013,10,Post-monsoon (Oct-Nov),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,articles.timesofindia.indiatimes.com' 'Heavy downpour in the last 24 hours paralyzed life in Guwahati and a landslide triggered by the rain claimed the life of an elderly person in the city on Sunday. The rain also dampened the spirit of Durga Puja shopping in the city. Kamrup (Metro) additio,http://articles.timesofindia.indiatimes.com/2013-10-07/guwahati/42793381_1_anil-nagar-heavy-rain-nabin-nagar,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,233.6174774169922,14.203935057470165,180.20566449934353,-0.005118410304363387,27.753200278639905,30.715,False
1048492,Assam,Assam,"Batahguli, Guwahati, Assam",26.1309,91.8383,Medium (2-25km),5000,2013-10-06,2013,10,Post-monsoon (Oct-Nov),earth slide,rainfall (T),report,9,1,1,Minor (1-2),0.0,articles.timesofindia.indiatimes.com' 'Heavy downpour in the last 24 hours paralyzed life in Guwahati and a landslide triggered by the rain claimed the life of an elderly person in the city on Sunday. The rain also dampened the spirit of Durga Puja shopping in the city. Kamrup (Metro) additio,http://articles.timesofindia.indiatimes.com/2013-10-07/guwahati/42793381_1_anil-nagar-heavy-rain-nabin-nagar,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,103.10369110107422,9.53025770530759,60.51654809605611,0.0076606755081171825,27.761667548171207,30.715,False
1057980,Manipur,Manipur,"Tusom, Manipur",25.426,94.6024,Medium (2-25km),5000,2013-10-13,2013,10,Post-monsoon (Oct-Nov),mudslide,rainfall (T),report,9,0,0,No fatalities,0.0,www.indiatvnews.com' 'Heavy rains have been lashing Tusom village of Ukhrul in Manipur for the past three days which resulted in a massive landslide here. Ukhrul district of Manipur lies close to the Indo-Myanmar border. Villagers immediately evacuated the area fearing volcan,http://www.indiatvnews.com/news/india/people-in-manipur-evacuate-due-to-landslides-volcanic-eruption-fear-baseless-29544.html,UGLC,Copernicus_DSM_COG_10_N25_00_E094_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1339.6658935546875,11.548881104204973,297.5934726439389,-0.0012176796136613307,27.92711294804422,30.715,False
1050217,Assam,Assam,"Satgarakul Village, Karimganj, Assam State",24.8669,92.3576,High (<2km),1000,2014-05-09,2014,5,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,7,7,1,Severe (5+),0.0,"Sciency Thoughts' 'Seven members of a single family have been killed by a landslide that struck their home in the village of Satkoragool in the Karimganj District of Assam State, India, overnight between Friday 9 May and Saturday 10 May/2014. Nobody witnessed the incident,",http://sciencythoughts.blogspot.com/2014/05/seven-members-of-one-family-killed-by.html,UGLC,Copernicus_DSM_COG_10_N24_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,18.030868530273438,1.2542390154716585,44.16628727004269,0.0012826392621023545,28.055333232317846,30.715,True
1050273,Assam,Assam,Karimganj,24.58041329,92.37948378,Medium (2-25km),24155,2014-05-10,2014,5,Pre-monsoon (Apr-May),ND,rainfall (T),event,9,7,1,Severe (5+),,"Seven members of a single family have been killed by a landslide that struck their home in the village of Satkoragool in the Karimganj District of Assam State, India, overnight between Friday 9 May and Saturday 10 May 2014. Nobody witnessed the incident,",http://sciencythoughts.blogspot.co.uk/2014/05/seven-members-of-one-family-killed-by.html,UGLC,Copernicus_DSM_COG_10_N24_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,59.23699188232422,20.620412386790687,358.94486457999045,-0.0020025934135368987,28.119999811737927,30.715,False
938395,Sikkim,Sikkim,North Sikkim,27.74367525,88.52635367,Low (>25km),36744,2014-06-24,2014,6,Monsoon (Jun-Sep),ND,rainfall (T),event,9,3,1,Moderate (3-5),,Three teachers of Tanek Primary School in North Sikkim were crushed to death when the car they were travelling in was caught in a crash of boulders at Dhamala Bhir under Ramthang-Tanek GPU of Kabi-Lungchok constituency on the North Sikkim Highway. The te,http://sikkimnow.blogspot.co.uk/2014/06/3-teachers-from-tanek-school-killed-in.html,UGLC,Copernicus_DSM_COG_10_N27_00_E088_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,4007.63134765625,50.681924890894564,113.70086054503838,-0.0011157865863768148,27.367373566951372,30.715,False
1048416,Assam,Assam,Narakasur,26.1407,91.7645,Medium (2-25km),5000,2014-06-26,2014,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,3,1,Moderate (3-5),0.0,"Two Circles' 'At least eight people, including three members of a family, were killed here due to landslides and flash floods triggered by incessant rain since Thursday night, officials said Friday. Four persons were killed due to landslides in two places while anothe",http://twocircles.net/2014jun27/8_killed_assam_landslides_electrocution.html#.U70ydPldU1L,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,59.912357330322266,2.2956491833706076,68.96744369925534,-0.0002327563890042898,27.75933773955947,30.715,False
1048421,Assam,Assam,Bhangagarh,26.16343122,91.76898556,High (<2km),424,2014-06-26,2014,6,Monsoon (Jun-Sep),ND,rainfall (T),event,5,4,1,Moderate (3-5),,"The other casualties were three members of a family, including two women, who were killed in a landslide which hit their tin-roofed house in Bhangagarh area, the sources said.",http://www.dnaindia.com/india/report-six-die-of-electrocution-and-landslide-after-rains-in-guwahati-1998172,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,53.35237121582031,2.074764579366058,118.86831217440323,0.0008350027288797201,27.75393059358252,30.715,True
1048440,Assam,Assam,Bamunimaidam,26.1844,91.7896,Medium (2-25km),5000,2014-06-26,2014,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,1,1,Minor (1-2),0.0,"Two Circles' 'At least eight people, including three members of a family, were killed here due to landslides and flash floods triggered by incessant rain since Thursday night, officials said Friday. Four persons were killed due to landslides in two places while anothe",http://twocircles.net/2014jun27/8_killed_assam_landslides_electrocution.html#.U70ydPldU1L,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,63.865413665771484,6.065299644891162,166.29967746751538,-0.0021155605670130817,27.748938811166177,30.715,False
1048422,Assam,Assam,"Bhangagarh, Assam",26.1619,91.7697,High (<2km),0,2014-06-27,2014,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,1,3,1,Moderate (3-5),0.0,"Assam Times' 'Over 50 people had a narrow escape in Guwahati when 13 houses collapsed in landslide on Saturday. The incident took place in the morning at Kharghuli hilltop where 13 houses were damaged in landslide. The people inside the houses, who were remaining aler",http://www.assamtimes.org/node/11181,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,55.81050491333008,5.9643784651711345,96.7796352525396,-0.002166436725263379,27.754294966875943,30.715,True
1048417,Assam,Assam,"Kharghuli Hills, Assam",26.1964,91.7652,High (<2km),0,2014-06-28,2014,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,1,0,0,No fatalities,0.0,"Assam Times' 'Over 50 people had a narrow escape in Guwahati when 13 houses collapsed in landslide on Saturday. The incident took place in the morning at Kharghuli hilltop where 13 houses were damaged in landslide. The people inside the houses, who were remaining aler",http://www.assamtimes.org/node/11181,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,87.89129638671875,24.25785941856072,33.33561395779378,-0.010170947729785919,27.746080445003397,30.715,True
1050601,Mizoram,Mizoram,AIZAWL,23.73719685,92.72342008,Medium (2-25km),7696,2014-07-14,2014,7,Monsoon (Jun-Sep),ND,rainfall (T),event,9,1,1,Minor (1-2),,"The State Disaster Response Force and volunteers from Falkland locality and other places continued their operation to search the body of a 30-year-old woman, swept away by a massive landslide last evening near Aizawl, despite inclement weather.\n\nSix pers",http://www.business-standard.com/article/pti-stories/rescue-operations-for-woman-swept-away-by-landslide-continue-114071500831_1.html,UGLC,Copernicus_DSM_COG_10_N23_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,838.7420043945312,33.571762951850516,168.75806444995828,0.010627430232531833,28.306247148586934,30.715,False
1050612,Mizoram,Mizoram,"Zembabawk, Aizawl",23.7327,92.7463,Medium (2-25km),5000,2014-07-14,2014,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,1,1,Minor (1-2),2.0,"Business Standard' 'The State Disaster Response Force and volunteers from Falkland locality and other places continued their operation to search the body of a 30-year-old woman, swept away by a massive landslide last evening near Aizawl, despite inclement weather. Six perso",http://www.business-standard.com/article/pti-stories/rescue-operations-for-woman-swept-away-by-landslide-continue-114071500831_1.html,UGLC,Copernicus_DSM_COG_10_N23_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,854.8024291992188,31.81867852529337,162.01044310619102,-0.010117430243560536,28.30722400125253,30.715,False
1050649,Assam,Assam,Cachar,24.81395989,92.85687296,Low (>25km),34718,2014-07-27,2014,7,Monsoon (Jun-Sep),ND,rainfall (T),event,9,5,1,Moderate (3-5),,"""""GFLD"", locality: 'Cachar',"" description: """"""""A heavy landslide killed five workers in the remote Kangpung village of Assam's Cachar district. Though the incident occurred on Monday"","" police said three bodies were found on Wednesday.\n\n Sources said the workers had been engaged in cutting trees along""""""""""""",http://timesofindia.indiatimes.com/City/Guwahati/Landslide-kills-5-in-Cachar/articleshow/39350464.cms,UGLC,Copernicus_DSM_COG_10_N24_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,19.78896713256836,2.497008873575436,356.95273631434605,0.002436140196755616,28.06733590204245,30.715,False
1048384,Tripura,Tripura,Sabroom,23.0137,91.7174,Medium (2-25km),5000,2014-08-14,2014,8,Monsoon (Jun-Sep),mudslide,rainfall (T),report,9,3,1,Moderate (3-5),0.0,"New Indian Express' 'A woman and her two children were killed when a landslide buried their house in Tripura, police said here Friday.",http://www.newindianexpress.com/nation/Landslide-Kills-Three-in-Tripura/2014/08/15/article2381042.ece,UGLC,Copernicus_DSM_COG_10_N23_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,28.031164169311523,6.779420697766552,284.6082979861957,0.003324656832151212,28.46116582739831,30.715,False
1048357,Tripura,Tripura,South Tripura,23.19818874,91.58174838,Medium (2-25km),22029,2014-08-14,2014,8,Monsoon (Jun-Sep),ND,rainfall (T),event,9,3,1,Moderate (3-5),,"The Tripura victims, a 32-year-old tribal woman and her two minor children, were sleeping when their house was buried in a landslide following heavy rains in South Tripura. Police said the incident occurred in a remote hamlet called Shankartilla, under M",http://timesofindia.indiatimes.com/City/Guwahati/Landslides-kill-4-in-Tripura-Arunachal/articleshow/40287315.cms,UGLC,Copernicus_DSM_COG_10_N23_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,49.47390365600586,9.48484835785933,288.4771761058663,-0.00371593522100135,28.422092287487136,30.715,False
1048376,Assam,Assam,Garchuk,26.1044,91.7082,Medium (2-25km),5000,2014-09-22,2014,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,Assam Tribune' 'another road in Garchuk was also blocked due to landslide.,http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,52.3416633605957,1.2607887138388243,196.90590771410336,0.002921116214364925,27.76796347319671,30.715,False
1048375,Assam,Assam,Dhirenpara,26.1295,91.7056,Medium (2-25km),5000,2014-09-22,2014,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Assam Tribune' 'On the other hand, several incidents of landslides were reported from Dhirenpara, Koinadhara, Gorhchuk, Noonmati and Pamohi.",http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,149.2345733642578,6.346773990714612,299.799279111221,-0.011145497942718276,27.76200031167404,30.715,False
1048444,Assam,Assam,Lichubagan,26.15146273,91.79753177,High (<2km),405,2014-09-22,2014,9,Monsoon (Jun-Sep),ND,rainfall (T),event,5,1,1,Minor (1-2),,"Incessant rainfall and landslides claimed two lives in Guwahati and brought public life to a grinding halt today. A 71-year-old woman died due to landslide in Hengerabari-Lichubagan area,",http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2314/at050,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,62.31438446044922,3.7272541528479786,288.1379273617004,0.0005293335780845934,27.75677812008155,30.715,True
1048409,Assam,Assam,Dakhingaon,26.1314,91.7548,High (<2km),1000,2014-09-22,2014,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,7,0,0,No fatalities,0.0,"Assam Tribune' 'Flash flood and landslides continued to cause devastation in Guwahati for the second day today with the death toll due to landslip rising to four. Two persons died in two separate incidents of landslides in Lalmati and Dakhingaon, whereas a woman was inj",http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,72.1116714477539,6.468014201461779,284.21375636832516,0.004552714105136432,27.761548700046113,30.715,True
1048448,Assam,Assam,Noonmati,26.1985,91.7998,Medium (2-25km),5000,2014-09-22,2014,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Assam Tribune' 'On the other hand, several incidents of landslides were reported from Dhirenpara, Koinadhara, Gorhchuk, Noonmati and Pamohi.",http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,80.32571411132812,17.044399382509756,202.07220081254945,0.004540068043703414,27.745580105790403,30.715,False
1048491,Assam,Assam,Batahghuli,26.1324,91.8342,Medium (2-25km),5000,2014-09-22,2014,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,1.0,"Assam Tribune' 'Flash flood and landslides continued to cause devastation in Guwahati for the second day today with the death toll due to landslip rising to four. Two persons died in two separate incidents of landslides in Lalmati and Dakhingaon, whereas a woman was inj",http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,68.7442398071289,4.969786532546652,308.88392072912814,0.0027601030271894654,27.76131099745345,30.715,False
1048479,Assam,Assam,VIP Road,26.159,91.8178,Medium (2-25km),5000,2014-09-22,2014,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,Assam Tribune' 'A portion of VIP Road was blocked due to landslide,http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,63.110050201416016,5.500972172076419,136.38787993915736,-0.0007761802556062543,27.754985004474445,30.715,False
1048431,Assam,Assam,Lalmati,26.1097,91.7747,Medium (2-25km),5000,2014-09-22,2014,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,1,1,Minor (1-2),0.0,"Assam Tribune' 'Flash flood and landslides continued to cause devastation in Guwahati for the second day today with the death toll due to landslip rising to four. Two persons died in two separate incidents of landslides in Lalmati and Dakhingaon, whereas a woman was inj",http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,59.162689208984375,1.1808591785918774,95.57025530883004,6.885764166184835e-05,27.76670476335297,30.715,False
1048367,Assam,Assam,Pamohi,26.1001,91.6849,Medium (2-25km),5000,2014-09-22,2014,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Assam Tribune' 'On the other hand, several incidents of landslides were reported from Dhirenpara, Koinadhara, Gorhchuk, Noonmati and Pamohi.",http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,72.82743835449219,23.146098964817703,28.021446951338532,0.013444492126486064,27.76898451603198,30.715,False
1048429,Assam,Assam,Lalmati,26.11117064,91.77318437,High (<2km),830,2014-09-23,2014,9,Monsoon (Jun-Sep),ND,rainfall (T),event,7,1,1,Minor (1-2),,"Flash flood and landslides continued to cause devastation in Guwahati for the second day today with the death toll due to landslip rising to four. Two persons died in two separate incidents of landslides in Lalmati and Dakhingaon, whereas a woman was inj",http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,58.99467468261719,2.6293670929751234,324.4635356334557,-0.00046499158432248427,27.766355455385046,30.715,True
1048411,Assam,Assam,DakhinGaon,26.13146397,91.75782228,High (<2km),561,2014-09-23,2014,9,Monsoon (Jun-Sep),ND,rainfall (T),event,7,1,1,Minor (1-2),,"Flash flood and landslides continued to cause devastation in Guwahati for the second day today with the death toll due to landslip rising to four. Two persons died in two separate incidents of landslides in Lalmati and Dakhingaon, whereas a woman was inj",http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,75.24107360839844,8.642085752201675,191.01383214679265,0.0013851609174757576,27.761533494464445,30.715,True
1050362,Assam,Assam,Ratacherra,25.0318,92.4584,Medium (2-25km),5000,2015-03-19,2015,3,Dry season (Dec-Mar),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"International Business Times' 'Minor landslides were also reported in Tongseng, Ratacherra and Dona areas.",http://www.ibtimes.co.in/meghalaya-massive-landslide-east-jaintia-hills-flash-floods-shillong-hit-normal-life-643439,UGLC,Copernicus_DSM_COG_10_N25_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,76.43043518066406,11.975191149318505,191.2416200477764,0.00039618759891056697,28.017793380109957,30.715,False
1050609,Mizoram,Mizoram,"Muanna locality, Mizoram",23.7131,92.7362,Low (>25km),50000,2015-06-19,2015,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,The Statesmen' 'At least 27 graves of a cemetery were damaged in rain-triggered landslide,http://www.thestatesman.com/news/northeast/27-graves-damaged-in-mizoram-landslide/70263.html,UGLC,Copernicus_DSM_COG_10_N23_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,879.7958984375,9.74243837112588,327.33355842929575,0.0024180870931806825,28.311479681345904,30.715,False
1051726,Manipur,Manipur,"amei to Kangpokpi via Imphal road, 0.5 km from Tamei, Tamenglang District",25.16,93.686,High (<2km),1000,2015-06-19,2015,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,7,0,0,No fatalities,0.0,E-Pao' 'Tamei to Kangpokpi via Imphal road remained cut off for the last few days due to huge landslides near a diesel oil pump located some half a kilometer from Tamei Headquarters.  Contractor engaged under NEC road construction at Tamei has been clearing the,http://e-pao.net/GP.asp?src=34..200615.jun15,UGLC,Copernicus_DSM_COG_10_N25_00_E093_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1014.7932739257812,42.346646626349276,159.3077394158213,0.0009482741370601357,27.98844800111389,30.715,True
1050650,Assam,Assam,Silchar,24.81395989,92.85687296,Low (>25km),34718,2015-07-21,2015,7,Monsoon (Jun-Sep),ND,rainfall (T),event,9,5,1,Moderate (3-5),,"Four children and their mother have been killed in a landslide at Lakhipur area of Silchar in southern Assam.\n\nIncessant rain triggered the landslide in the area last night, with mud, rock and debris rolling off and burying the house of the victims. A w",http://news.webindia123.com/news/Articles/India/20150722/2647396.html,UGLC,Copernicus_DSM_COG_10_N24_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,19.78896713256836,2.497008873575436,356.95273631434605,0.002436140196755616,28.06733590204245,30.715,False
1057821,Manipur,Manipur,NH-2 between Senapati and Mao,25.3908,94.0926,Medium (2-25km),10000,2015-07-22,2015,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"The Sangai Express' 'Reports from other locations also say that minor landslides, potholes, water-logging have been spotted along the NH-2 stretch between Senapati and Mao.",http://www.thesangaiexpress.com/page/items/54212/massive-landslide-along-maram-peren-road-downpour-creates-havoc-in-different-parts,UGLC,Copernicus_DSM_COG_10_N25_00_E094_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1316.237060546875,10.48248589559226,106.56441835630591,-0.008267208679707667,27.935264051520633,30.715,False
1057376,Manipur,Manipur,22 kms to 30 kms between Sangkungmai and Willong,25.4538,93.9827,Medium (2-25km),5000,2015-07-22,2015,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"The Sangai Express' 'Torrential rain in the last many days has created havoc in many places of Senapati district. According to sources, vehicular and human movements have been completely halted. Removal of trees and loose soil are expected to take many weeks before normal mo",http://www.thesangaiexpress.com/page/items/54212/massive-landslide-along-maram-peren-road-downpour-creates-havoc-in-different-parts,UGLC,Copernicus_DSM_COG_10_N25_00_E093_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1777.0677490234375,28.625548762106096,255.27715171347364,0.013784416552290043,27.920667979014684,30.715,False
1050671,Assam,Assam,Lakhipur,24.7979,92.9974,Medium (2-25km),5000,2015-07-22,2015,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,5,1,Moderate (3-5),0.0,Assam Times' 'Five persons of a family were buried alive when a huge hillock collapsed on their house in Cachar district on Wednesday. The incident took place in the wee hours at Lakhipur are when a huge hillock slipped into the house where Zubeda Khatun along with he,http://www.assamtimes.org/node/14309,UGLC,Copernicus_DSM_COG_10_N24_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,24.804288864135742,0.3350642119859213,308.47422277555427,-0.000208476144884822,28.070972290309747,30.715,False
1057795,Manipur,Manipur,"15 kms from Maram, National Highway-102/A (Maram Peren road)",25.4477,94.0489,High (<2km),1000,2015-07-22,2015,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,7,0,0,No fatalities,0.0,The Sangai Express' 'Reports collected from different areas of the district said that massive landslide along the newly christened National Highway-102/A (Maram Peren road) has totally cut off villages in Willong and Yangkhullen circle. Sources specified of major landslides,http://www.thesangaiexpress.com/page/items/54212/massive-landslide-along-maram-peren-road-downpour-creates-havoc-in-different-parts,UGLC,Copernicus_DSM_COG_10_N25_00_E094_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1316.801025390625,27.450097311578993,299.49201919796525,0.009630777655121313,27.922082725830805,30.715,True
1057403,Manipur,Manipur,Willong-Yangkhullen stretch,25.5007,93.9854,Medium (2-25km),5000,2015-07-22,2015,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,The Sangai Express' 'Torrential rain in the last many days has created havoc in many places of Senapati district.  Reports collected from different areas of the district said that massive landslide along the newly christened National Highway-102/A (Maram Peren road) has tota,http://www.thesangaiexpress.com/page/items/54212/massive-landslide-along-maram-peren-road-downpour-creates-havoc-in-different-parts,UGLC,Copernicus_DSM_COG_10_N25_00_E093_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1424.757080078125,21.84341351985416,154.04964586269807,0.01300641809192323,27.90978009393421,30.715,False
1055274,Manipur,Manipur,Yangkhullen-Tamphung road till Nagaland border,25.5098,93.8794,Medium (2-25km),10000,2015-07-22,2015,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"The Sangai Express' 'Torrential rain in the last many days has created havoc in many places of Senapati district. Sources specified of major landslides in different locations including 15 kms from Maram, 22 kms to 30 kms between Sangkhumai and Willong, Willong-Yangkhullen st",http://www.thesangaiexpress.com/page/items/54212/massive-landslide-along-maram-peren-road-downpour-creates-havoc-in-different-parts,UGLC,Copernicus_DSM_COG_10_N25_00_E093_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,1652.687744140625,21.283552836569225,289.5637760426277,-0.0019130620681616682,27.90766535273001,30.715,False
