pair_id,state,event_date,positive_rainfall_24h_mm,background_rainfall_24h_mm,delta_rainfall_24h_mm,positive_rainfall_72h_mm,background_rainfall_72h_mm,delta_rainfall_72h_mm,positive_rainfall_7d_mm,background_rainfall_7d_mm,delta_rainfall_7d_mm,positive_rain_prev_48h_mm,background_rain_prev_48h_mm,delta_rain_prev_48h_mm,positive_rain_prev_4d_mm,background_rain_prev_4d_mm,delta_rain_prev_4d_mm,positive_ratio_24_to_72,background_ratio_24_to_72,delta_ratio_24_to_72,positive_ratio_72_to_7d,background_ratio_72_to_7d,delta_ratio_72_to_7d
1048378,Assam,2005-08-24,22.4,70.83,-48.43,37.26,125.15,-87.89000000000001,258.21,189.78,68.42999999999998,14.86,54.32000000000001,-39.46000000000001,220.95,64.63,156.32,0.6011808910359635,0.5659608469836196,0.03522004405234391,0.1443011502265598,0.6594477816419012,-0.5151466314153414
1048550,Assam,2005-08-24,22.4,46.02,-23.620000000000005,37.26,80.57,-43.309999999999995,258.21,114.73,143.47999999999996,14.86,34.54999999999999,-19.68999999999999,220.95,34.16000000000001,186.78999999999996,0.6011808910359635,0.5711803400769518,0.030000550959011663,0.1443011502265598,0.7022574740695545,-0.5579563238429948
1048387,Assam,2005-08-24,22.4,23.82,-1.4200000000000017,37.26,38.69,-1.4299999999999997,258.21,97.9,160.30999999999997,14.86,14.869999999999997,-0.00999999999999801,220.95,59.21000000000001,161.73999999999998,0.6011808910359635,0.6156629620056863,-0.01448207096972276,0.1443011502265598,0.39519918283963223,-0.2508980326130724
938387,Sikkim,2005-09-25,1.56,0.5,1.06,2.89,0.73,2.16,13.589999999999998,6.8500000000000005,6.7399999999999975,1.33,0.22999999999999998,1.1,10.699999999999998,6.120000000000001,4.5799999999999965,0.5397923875432525,0.684931506849315,-0.1451391193060625,0.2126563649742458,0.10656934306569342,0.10608702190855239
1050584,Assam,2006-06-12,96.45,20.95,75.5,230.87,44.35,186.52,254.38,63.73,190.65,134.42000000000002,23.400000000000002,111.02000000000001,23.50999999999999,19.379999999999995,4.1299999999999955,0.41776757482565946,0.47237880496054113,-0.05461123013488167,0.9075792122022172,0.6959045975207909,0.21167461468142623
1049243,Tripura,2006-06-13,43.37,22.35,21.019999999999996,166.92,29.28,137.64,250.81,142.37,108.44,123.54999999999998,6.93,116.61999999999998,83.89000000000001,113.09,-29.19999999999999,0.2598250658998323,0.7633196721311476,-0.5034946062313153,0.6655237032016267,0.20566130505022126,0.4598623981514054
938444,Sikkim,2006-08-03,2.26,2.7,-0.4400000000000004,13.670000000000002,9.23,4.440000000000001,20.84,13.64,7.199999999999999,11.410000000000002,6.53,4.880000000000002,7.169999999999998,4.41,2.759999999999998,0.16532553035844913,0.2925243770314193,-0.12719884667297018,0.6559500959692899,0.6766862170087976,-0.020736121039507727
938422,Sikkim,2007-04-11,0.01,0.01,0.0,8.43,6.32,2.1099999999999994,9.91,7.52,2.3900000000000006,8.42,6.3100000000000005,2.1099999999999994,1.4800000000000004,1.1999999999999993,0.28000000000000114,0.0011862396204033216,0.0015822784810126582,-0.00039603886060933665,0.8506559031281533,0.8404255319148937,0.010230371213259648
938415,Sikkim,2007-05-23,0.02,0.08,-0.06,2.31,1.1900000000000002,1.1199999999999999,27.49,14.740000000000002,12.749999999999996,2.29,1.11,1.18,25.18,13.550000000000002,11.629999999999997,0.008658008658008658,0.06722689075630252,-0.05856888209829386,0.08403055656602401,0.08073270013568522,0.003297856430338794
938390,Sikkim,2007-06-27,17.73,12.31,5.42,21.47,13.86,7.609999999999999,30.87,24.06,6.810000000000002,3.7399999999999984,1.549999999999999,2.1899999999999995,9.400000000000002,10.2,-0.7999999999999972,0.8258034466697718,0.8881673881673883,-0.06236394149761648,0.6954972465176547,0.5760598503740648,0.11943739614358984
1048380,Assam,2007-07-13,4.71,11.86,-7.1499999999999995,10.0,47.86,-37.86,35.0,83.51,-48.510000000000005,5.29,36.0,-30.71,25.0,35.650000000000006,-10.650000000000006,0.471,0.24780610112829085,0.22319389887170912,0.2857142857142857,0.57310501736319,-0.2873907316489043
938328,Sikkim,2007-07-16,16.4,15.14,1.259999999999998,49.85,46.44,3.4100000000000037,129.48,126.22,3.259999999999991,33.45,31.299999999999997,2.1500000000000057,79.63,79.78,-0.15000000000000568,0.3289869608826479,0.32601205857019816,0.0029749023124497342,0.3850015446400989,0.367929012834733,0.017072531805365887
1048446,Assam,2007-07-19,8.09,12.85,-4.76,60.17,61.4,-1.2299999999999969,103.94,124.62,-20.680000000000007,52.08,48.55,3.530000000000001,43.769999999999996,63.220000000000006,-19.45000000000001,0.1344523849094233,0.20928338762214985,-0.07483100271272655,0.5788916682701559,0.4926978013160006,0.08619386695415532
1048441,Assam,2007-07-19,8.09,30.64,-22.55,60.17,68.41,-8.239999999999995,103.94,208.75,-104.81,52.08,37.769999999999996,14.310000000000002,43.769999999999996,140.34,-96.57000000000001,0.1344523849094233,0.44788773571115337,-0.3134353508017301,0.5788916682701559,0.32771257485029937,0.25117909341985656
1050662,Mizoram,2007-07-30,0.52,3.2,-2.68,2.15,31.42,-29.270000000000003,25.31,172.36999999999998,-147.05999999999997,1.63,28.220000000000002,-26.590000000000003,23.16,140.95,-117.78999999999999,0.2418604651162791,0.10184595798854233,0.14001450712773678,0.08494666139865666,0.18228229970412488,-0.09733563830546822
1050668,Mizoram,2007-07-30,0.52,0.31,0.21000000000000002,2.15,3.1700000000000004,-1.0200000000000005,25.31,25.87,-0.5600000000000023,1.63,2.8600000000000003,-1.2300000000000004,23.16,22.7,0.46000000000000085,0.2418604651162791,0.09779179810725551,0.1440686670090236,0.08494666139865666,0.12253575570158486,-0.0375890943029282
938236,Sikkim,2007-08-02,6.04,3.91,2.13,12.56,13.8,-1.2400000000000002,77.66,84.75,-7.090000000000003,6.5200000000000005,9.89,-3.37,65.1,70.95,-5.8500000000000085,0.48089171974522293,0.2833333333333333,0.1975583864118896,0.1617306206541334,0.16283185840707964,-0.001101237752946238
1050913,Manipur,2007-08-26,6.38,3.2,3.1799999999999997,8.78,4.44,4.339999999999999,31.74,14.62,17.119999999999997,2.3999999999999995,1.2400000000000002,1.1599999999999993,22.96,10.18,12.780000000000001,0.7266514806378133,0.7207207207207207,0.005930759917092576,0.27662255828607435,0.3036935704514364,-0.027071012165362063
1050834,Manipur,2007-08-26,6.38,5.9,0.47999999999999954,8.78,7.74,1.0399999999999991,31.74,30.56,1.1799999999999997,2.3999999999999995,1.8399999999999999,0.5599999999999996,22.96,22.82,0.14000000000000057,0.7266514806378133,0.7622739018087855,-0.03562242117097225,0.27662255828607435,0.2532722513089005,0.02335030697717383
1050634,Assam,2007-08-26,13.52,18.77,-5.25,17.810000000000002,24.03,-6.219999999999999,44.31999999999999,51.14,-6.820000000000007,4.290000000000003,5.260000000000002,-0.9699999999999989,26.50999999999999,27.11,-0.6000000000000085,0.7591240875912407,0.7811069496462755,-0.021982862055034746,0.40185018050541527,0.46988658584278453,-0.06803640533736927
1057207,Manipur,2007-08-31,1.14,0.43,0.71,3.91,3.51,0.40000000000000036,19.79,24.63,-4.84,2.7700000000000005,3.0799999999999996,-0.30999999999999917,15.879999999999999,21.119999999999997,-5.239999999999998,0.29156010230179025,0.1225071225071225,0.16905297979466774,0.1975745325922183,0.1425091352009744,0.05506539739124389
938381,Sikkim,2007-09-07,44.33,9.55,34.78,107.27,27.66,79.61,146.80999999999997,51.370000000000005,95.43999999999997,62.94,18.11,44.83,39.53999999999998,23.710000000000004,15.829999999999973,0.4132562692271837,0.34526391901663056,0.06799235021055317,0.7306722975274165,0.5384465641424956,0.19222573338492088
1057438,Manipur,2007-09-08,19.97,12.86,7.109999999999999,61.95,48.52,13.43,125.18,86.76,38.42,41.980000000000004,35.660000000000004,6.32,63.230000000000004,38.24,24.990000000000002,0.3223567393058918,0.2650453421269579,0.05731139717893391,0.49488736219843427,0.5592438911940987,-0.06435652899566441
938319,Sikkim,2007-09-09,5.24,2.78,2.4600000000000004,51.29,14.27,37.019999999999996,137.12,47.25,89.87,46.05,11.49,34.559999999999995,85.83000000000001,32.980000000000004,52.85000000000001,0.10216416455449406,0.19481429572529782,-0.09265013117080376,0.37405192532088677,0.302010582010582,0.07204134331030476
1057853,Manipur,2007-09-09,5.51,7.54,-2.0300000000000002,27.94,65.84,-37.900000000000006,95.54,147.48999999999998,-51.949999999999974,22.43,58.300000000000004,-35.870000000000005,67.60000000000001,81.64999999999998,-14.049999999999969,0.1972083035075161,0.11452004860267315,0.08268825490484294,0.29244295583001884,0.44640314597599845,-0.15396019014597961
1057817,Manipur,2007-09-10,0.8,2.16,-1.36,9.4,25.430000000000003,-16.03,46.03,106.78,-60.75,8.6,23.270000000000003,-14.670000000000003,36.63,81.35,-44.71999999999999,0.0851063829787234,0.0849390483680692,0.00016733461065419897,0.20421464262437541,0.23815321221202476,-0.03393856958764935
938445,Sikkim,2007-09-10,4.62,1.72,2.9000000000000004,12.669999999999998,5.659999999999999,7.009999999999999,85.38999999999999,44.42999999999999,40.959999999999994,8.049999999999997,3.9399999999999995,4.109999999999998,72.71999999999998,38.769999999999996,33.94999999999999,0.3646408839779006,0.30388692579505305,0.06075395818284757,0.1483780302143108,0.12739140220571687,0.02098662800859394
938423,Sikkim,2007-09-10,4.62,4.34,0.28000000000000025,12.669999999999998,10.83,1.839999999999998,85.38999999999999,82.11999999999999,3.269999999999996,8.049999999999997,6.49,1.559999999999997,72.71999999999998,71.28999999999999,1.4299999999999926,0.3646408839779006,0.4007386888273315,-0.03609780484943087,0.1483780302143108,0.13188017535314175,0.01649785486116906
1057807,Manipur,2007-09-11,7.8,7.45,0.34999999999999964,14.88,17.59,-2.709999999999999,107.04,144.74999999999997,-37.709999999999965,7.080000000000001,10.14,-3.0599999999999996,92.16000000000001,127.15999999999997,-34.99999999999996,0.5241935483870968,0.4235361000568505,0.10065744833024626,0.13901345291479822,0.12151986183074268,0.017493591084055543
938382,Sikkim,2007-09-11,5.54,3.37,2.17,18.92,12.09,6.830000000000002,134.8,72.28,62.52000000000001,13.380000000000003,8.719999999999999,4.660000000000004,115.88000000000001,60.19,55.69000000000001,0.2928118393234672,0.2787427626137304,0.014069076709736839,0.1403560830860534,0.1672661870503597,-0.026910103964306292
1048449,Assam,2007-09-13,0.21,0.89,-0.68,9.46,17.48,-8.02,126.43,184.82,-58.389999999999986,9.25,16.59,-7.34,116.97,167.34,-50.370000000000005,0.02219873150105708,0.05091533180778032,-0.028716600306723242,0.07482401328798545,0.09457850881939185,-0.019754495531406402
1048551,Assam,2007-09-15,4.91,11.32,-6.41,31.2,17.23,13.969999999999999,56.92999999999999,48.81,8.11999999999999,26.29,5.91,20.38,25.729999999999993,31.580000000000002,-5.8500000000000085,0.15737179487179487,0.656993615786419,-0.49962182091462415,0.548041454417706,0.3530014341323499,0.1950400202853561
1050607,Assam,2007-09-16,0.85,3.75,-2.9,20.040000000000003,37.76,-17.719999999999995,39.08,61.64,-22.560000000000002,19.19,34.01,-14.819999999999997,19.039999999999996,23.880000000000003,-4.840000000000007,0.04241516966067863,0.0993114406779661,-0.05689627101728747,0.5127942681678609,0.6125892277741726,-0.09979495960631168
938298,Sikkim,2007-09-18,2.12,2.0,0.1200000000000001,2.99,5.16,-2.17,50.99,51.6,-0.6099999999999994,0.8700000000000001,3.16,-2.29,48.0,46.44,1.5600000000000023,0.7090301003344481,0.38759689922480617,0.32143320110964196,0.058638948813492846,0.1,-0.04136105118650716
1050582,Mizoram,2007-09-29,5.99,1.21,4.78,6.130000000000001,1.39,4.740000000000001,7.25,1.74,5.51,0.14000000000000057,0.17999999999999994,-0.03999999999999937,1.1199999999999992,0.3500000000000001,0.7699999999999991,0.9771615008156606,0.8705035971223022,0.10665790369335837,0.8455172413793105,0.7988505747126436,0.046666666666666856
1057849,Manipur,2007-10-19,4.81,4.04,0.7699999999999996,6.09,5.92,0.16999999999999993,38.16,55.86,-17.700000000000003,1.2800000000000002,1.88,-0.5999999999999996,32.06999999999999,49.94,-17.870000000000005,0.7898193760262725,0.6824324324324325,0.10738694359384005,0.15959119496855348,0.10597923379878267,0.05361196116977081
1050772,Manipur,2007-10-21,0.37,2.79,-2.42,19.49,21.88,-2.3900000000000006,65.69,64.95,0.7399999999999949,19.119999999999997,19.09,0.029999999999997584,46.2,43.07000000000001,3.1299999999999955,0.018984094407388404,0.12751371115173676,-0.10852961674434836,0.29669660526716396,0.336874518860662,-0.04017791359349804
1048552,Assam,2008-04-13,27.84,8.31,19.53,28.31,9.7,18.61,28.31,9.7,18.61,0.46999999999999886,1.3899999999999988,-0.9199999999999999,0.0,0.0,0.0,0.9833980925468033,0.8567010309278351,0.1266970616189682,1.0,1.0,0.0
1057337,Manipur,2008-06-09,4.33,2.77,1.56,13.47,9.34,4.130000000000001,19.65,14.91,4.739999999999998,9.14,6.57,2.5700000000000003,6.179999999999998,5.57,0.6099999999999977,0.3214550853749072,0.2965738758029979,0.024881209571909313,0.685496183206107,0.6264252179745138,0.059070965231593164
1057861,Assam,2008-06-14,19.56,47.38,-27.820000000000004,76.22,78.62,-2.4000000000000057,152.26,123.96,28.299999999999997,56.66,31.240000000000002,25.419999999999995,76.03999999999999,45.33999999999999,30.700000000000003,0.25662555759643135,0.6026456372424319,-0.34602007964600057,0.5005910941810062,0.6342368505969669,-0.13364575641596066
1057827,Assam,2008-06-15,5.57,1.55,4.0200000000000005,67.17999999999999,53.01,14.169999999999995,153.57999999999998,114.18999999999998,39.39,61.60999999999999,51.46,10.149999999999991,86.39999999999999,61.179999999999986,25.220000000000006,0.08291158082762728,0.029239766081871347,0.05367181474575594,0.4374267482745149,0.4642262895174709,-0.026799541242956026
1054158,Manipur,2008-06-19,7.96,4.67,3.29,26.66,22.03,4.629999999999999,48.38,37.95,10.43,18.7,17.36,1.3399999999999999,21.720000000000002,15.920000000000002,5.800000000000001,0.29857464366091524,0.21198365864729912,0.08659098501361612,0.5510541546093427,0.5805006587615283,-0.029446504152185637
1048553,Assam,2008-06-19,19.56,8.33,11.229999999999999,30.27,59.2,-28.930000000000003,82.42999999999999,117.62,-35.19000000000001,10.71,50.870000000000005,-40.160000000000004,52.16,58.42,-6.260000000000005,0.6461843409316155,0.14070945945945945,0.505474881472156,0.3672206720854058,0.5033157626254039,-0.13609509053999808
1048400,Tripura,2008-07-15,8.51,24.39,-15.88,117.78,75.75,42.03,192.85,128.99,63.859999999999985,109.27,51.36,57.91,75.07,53.24000000000001,21.829999999999984,0.07225335371030735,0.321980198019802,-0.24972684430949466,0.6107337308789215,0.5872548259555004,0.023478904923421084
1057562,Assam,2008-08-14,13.88,7.97,5.910000000000001,29.31,29.3,0.00999999999999801,75.44,82.04,-6.6000000000000085,15.429999999999998,21.330000000000002,-5.900000000000004,46.129999999999995,52.74000000000001,-6.610000000000014,0.4735585124530877,0.2720136518771331,0.2015448605759546,0.3885206786850477,0.35714285714285715,0.03137782154219054
938418,Sikkim,2008-08-28,3.88,1.56,2.32,13.81,10.56,3.25,31.15,18.13,13.02,9.93,9.0,0.9299999999999997,17.339999999999996,7.5699999999999985,9.769999999999998,0.280955829109341,0.14772727272727273,0.1332285563820683,0.443338683788122,0.5824600110314396,-0.1391213272433176
1057851,Assam,2008-10-29,0.0,0.03,-0.03,11.53,26.54,-15.01,31.2,35.3,-4.099999999999998,11.53,26.509999999999998,-14.979999999999999,19.67,8.759999999999998,10.910000000000004,0.0,0.0011303692539562924,-0.0011303692539562924,0.369551282051282,0.7518413597733712,-0.38229007772208917
1048329,Assam,2008-10-29,0.12,0.03,0.09,19.12,26.54,-7.419999999999998,52.7,35.3,17.400000000000006,19.0,26.509999999999998,-7.509999999999998,33.58,8.759999999999998,24.82,0.006276150627615062,0.0011303692539562924,0.005145781373658769,0.36280834914611004,0.7518413597733712,-0.38903301062726114
938396,Sikkim,2009-07-01,18.05,3.64,14.41,27.34,9.3,18.04,44.52,23.71,20.810000000000002,9.29,5.66,3.629999999999999,17.180000000000003,14.41,2.770000000000003,0.6602048280907096,0.39139784946236555,0.268806978628344,0.6141060197663971,0.39223956136651206,0.22186645839988506
938237,Sikkim,2009-08-19,53.97,40.68,13.29,74.04,60.27,13.770000000000003,93.81000000000004,78.52000000000001,15.290000000000035,20.070000000000007,19.590000000000003,0.480000000000004,19.77000000000004,18.250000000000007,1.5200000000000315,0.728930307941653,0.6749626679940268,0.05396763994762621,0.7892548768787973,0.7675751400916964,0.02167973678710089
938364,Sikkim,2009-08-20,32.35,25.26,7.09,118.31,64.2,54.11,203.22,97.07,106.15,85.96000000000001,38.94,47.02000000000001,84.91,32.86999999999999,52.040000000000006,0.2734341982926211,0.39345794392523364,-0.12002374563261253,0.5821769510874915,0.661378386731225,-0.0792014356437335
938239,Sikkim,2009-08-20,42.08,38.49,3.5899999999999963,146.65,88.84,57.81,198.91000000000005,112.67000000000002,86.24000000000004,104.57000000000001,50.35,54.220000000000006,52.26000000000005,23.830000000000013,28.430000000000035,0.2869416979202182,0.43325078793336336,-0.14630909001314518,0.7372681112060729,0.7884973817342681,-0.05122927052819515
1050739,Assam,2009-08-20,10.67,15.68,-5.01,40.31,40.01,0.30000000000000426,96.95,94.3,2.6500000000000057,29.64,24.33,5.310000000000002,56.64,54.29,2.3500000000000014,0.2646985859588191,0.39190202449387657,-0.12720343853505744,0.4157813305827746,0.42428419936373274,-0.008502868780958128
938397,Sikkim,2009-08-20,32.35,38.49,-6.140000000000001,118.31,88.84,29.47,203.22,112.67000000000002,90.54999999999998,85.96000000000001,50.35,35.61000000000001,84.91,23.830000000000013,61.079999999999984,0.2734341982926211,0.43325078793336336,-0.15981658964074225,0.5821769510874915,0.7884973817342681,-0.20632043064677663
1050792,Manipur,2009-08-20,4.18,12.53,-8.35,18.64,39.22,-20.58,93.85,114.93,-21.080000000000013,14.46,26.689999999999998,-12.229999999999997,75.21,75.71000000000001,-0.5000000000000142,0.2242489270386266,0.31947985721570626,-0.09523093017707968,0.19861481086840704,0.3412511963804054,-0.14263638551199836
938454,Sikkim,2009-08-26,5.84,4.59,1.25,15.989999999999998,17.73,-1.740000000000002,42.08,32.94,9.14,10.149999999999999,13.14,-2.990000000000002,26.09,15.209999999999997,10.880000000000003,0.3652282676672921,0.25888324873096447,0.10634501893632764,0.37999049429657794,0.5382513661202186,-0.15826087182364068
1050706,Assam,2009-08-27,1.6,13.57,-11.97,19.43,19.62,-0.19000000000000128,57.84,97.83,-39.989999999999995,17.83,6.050000000000001,11.779999999999998,38.410000000000004,78.21,-39.79999999999999,0.08234688625836337,0.6916411824668706,-0.6092942962085072,0.33592669432918393,0.20055197792088317,0.13537471640830076
1057936,Manipur,2009-08-30,4.15,4.6,-0.4499999999999993,5.1000000000000005,5.01,0.09000000000000075,15.55,15.2,0.3500000000000014,0.9500000000000002,0.41000000000000014,0.54,10.45,10.19,0.2599999999999998,0.8137254901960784,0.9181636726546906,-0.10443818245861214,0.3279742765273312,0.32960526315789473,-0.0016309866305635468
938419,Sikkim,2009-09-17,3.45,0.66,2.79,10.5,3.49,7.01,12.91,5.44,7.47,7.05,2.83,4.22,2.41,1.9500000000000002,0.45999999999999996,0.32857142857142857,0.18911174785100288,0.1394596807204257,0.8133230054221534,0.6415441176470588,0.17177888777509465
1050598,Mizoram,2009-10-05,9.93,11.55,-1.620000000000001,60.76,57.69,3.0700000000000003,76.79,74.6,2.190000000000012,50.83,46.14,4.689999999999998,16.03000000000001,16.909999999999997,-0.8799999999999883,0.16342988808426598,0.20020800832033284,-0.03677812023606686,0.7912488605287146,0.7733243967828418,0.017924463745872754
1050600,Mizoram,2009-10-06,12.14,8.15,3.99,58.11,56.48,1.6300000000000026,87.67,83.53,4.140000000000001,45.97,48.33,-2.3599999999999994,29.560000000000002,27.050000000000004,2.509999999999998,0.20891412837721562,0.1442988668555241,0.06461526152169153,0.6628265084977757,0.6761642523644199,-0.013337743866644214
1056342,Manipur,2010-03-27,11.06,14.12,-3.0599999999999987,12.33,18.89,-6.5600000000000005,14.4,23.35,-8.950000000000001,1.2699999999999996,4.770000000000001,-3.5000000000000018,2.0700000000000003,4.460000000000001,-2.3900000000000006,0.896999188969992,0.7474854420328215,0.14951374693717046,0.85625,0.8089935760171306,0.04725642398286933
1050647,Assam,2010-04-01,29.82,4.76,25.060000000000002,110.05,36.75,73.3,163.84,60.21,103.63,80.22999999999999,31.990000000000002,48.23999999999999,53.790000000000006,23.46,30.330000000000005,0.2709677419354839,0.1295238095238095,0.14144393241167438,0.67169189453125,0.6103637269556552,0.06132816757559478
1050679,Assam,2010-04-01,29.82,7.53,22.29,110.05,41.89,68.16,163.84,80.97,82.87,80.22999999999999,34.36,45.86999999999999,53.790000000000006,39.08,14.710000000000008,0.2709677419354839,0.17975650513248986,0.09121123680299403,0.67169189453125,0.5173521057181673,0.15433978881308275
938416,Sikkim,2010-04-17,0.25,0.01,0.24,1.82,0.71,1.11,3.52,1.2000000000000002,2.32,1.57,0.7,0.8700000000000001,1.7,0.4900000000000002,1.2099999999999997,0.13736263736263735,0.014084507042253521,0.12327813032038383,0.5170454545454546,0.5916666666666666,-0.07462121212121198
938417,Sikkim,2010-04-17,0.25,0.06,0.19,1.82,1.38,0.44000000000000017,3.52,2.19,1.33,1.57,1.3199999999999998,0.2500000000000002,1.7,0.81,0.8899999999999999,0.13736263736263735,0.043478260869565216,0.09388437649307213,0.5170454545454546,0.6301369863013698,-0.11309153175591524
1048279,Assam,2010-04-18,9.9,25.61,-15.709999999999999,36.73,42.58,-5.850000000000001,76.00000000000001,58.31,17.690000000000012,26.83,16.97,9.86,39.27000000000002,15.730000000000004,23.540000000000013,0.2695344405118432,0.6014560826679192,-0.33192164215607595,0.4832894736842104,0.7302349511233064,-0.246945477439096
1048419,Assam,2010-04-20,30.79,35.45,-4.660000000000004,121.97,102.67,19.299999999999997,192.64,117.59,75.04999999999998,91.18,67.22,23.960000000000008,70.66999999999999,14.920000000000002,55.749999999999986,0.2524391243748463,0.3452809973702153,-0.092841872995369,0.6331499169435216,0.8731184624542904,-0.23996854551076874
1048414,Assam,2010-04-20,30.79,30.5,0.28999999999999915,121.97,101.29,20.679999999999993,192.64,192.84,-0.20000000000001705,91.18,70.79,20.39,70.66999999999999,91.55,-20.88000000000001,0.2524391243748463,0.3011156086484352,-0.048676484273588894,0.6331499169435216,0.5252540966604439,0.10789582028307776
1050648,Assam,2010-04-24,24.87,5.13,19.740000000000002,38.73,21.25,17.479999999999997,128.42000000000002,184.96,-56.53999999999999,13.859999999999996,16.12,-2.260000000000005,89.69000000000003,163.71,-74.01999999999998,0.6421378776142526,0.24141176470588235,0.40072611290837024,0.30158853761096394,0.11488970588235294,0.18669883172861101
938433,Sikkim,2010-05-31,3.58,4.53,-0.9500000000000002,8.5,9.04,-0.5399999999999991,21.61,21.88,-0.2699999999999996,4.92,4.509999999999999,0.41000000000000103,13.11,12.84,0.2699999999999996,0.4211764705882353,0.5011061946902655,-0.0799297241020302,0.3933364183248496,0.41316270566727603,-0.01982628734242642
1050277,Assam,2010-06-03,56.51,68.51,-12.000000000000007,124.5,129.86,-5.360000000000014,188.07,165.47000000000003,22.599999999999966,67.99000000000001,61.35000000000001,6.640000000000001,63.56999999999999,35.610000000000014,27.95999999999998,0.45389558232931726,0.5275681503157246,-0.07367256798640731,0.6619875578242144,0.784794826856832,-0.12280726903261763
1050289,Assam,2010-06-03,56.51,42.12,14.39,124.5,86.66,37.84,188.07,116.9,71.16999999999999,67.99000000000001,44.54,23.45000000000001,63.56999999999999,30.24000000000001,33.329999999999984,0.45389558232931726,0.48603738749134545,-0.03214180516202819,0.6619875578242144,0.741317365269461,-0.07932980744524665
1048412,Tripura,2010-06-03,42.87,39.68,3.1899999999999977,86.42999999999999,85.81,0.6199999999999903,176.4,214.46,-38.06,43.559999999999995,46.13,-2.5700000000000074,89.97000000000001,128.65,-38.67999999999999,0.49600833044081916,0.46241696771938,0.033591362721439144,0.48996598639455774,0.400121234729087,0.08984475166547073
1050796,Manipur,2010-06-07,12.11,12.84,-0.7300000000000004,46.08,54.56999999999999,-8.489999999999995,93.74,89.89000000000001,3.84999999999998,33.97,41.72999999999999,-7.759999999999991,47.66,35.32000000000002,12.339999999999975,0.2628038194444444,0.23529411764705885,0.027509701797385572,0.4915724343930019,0.6070753142730002,-0.1155028798799983
1048325,Assam,2010-06-09,12.13,12.41,-0.27999999999999936,70.25999999999999,35.120000000000005,35.139999999999986,218.44,130.43,88.00999999999999,58.12999999999999,22.710000000000004,35.41999999999999,148.18,95.31,52.870000000000005,0.17264446342157702,0.35335990888382685,-0.18071544546224982,0.32164438747482144,0.269263206317565,0.05238118115725643
1050741,Assam,2010-06-15,22.75,23.83,-1.0799999999999983,40.9,48.29,-7.390000000000001,96.19,107.02,-10.829999999999998,18.15,24.46,-6.310000000000002,55.29,58.73,-3.4399999999999977,0.5562347188264058,0.49347691033340235,0.0627578084930035,0.4252001247530928,0.45122407026723976,-0.02602394551414694
1050621,Assam,2010-06-16,11.35,14.56,-3.210000000000001,63.2,53.88,9.32,123.47,122.05,1.4200000000000017,51.85,39.32,12.530000000000001,60.269999999999996,68.16999999999999,-7.8999999999999915,0.1795886075949367,0.2702301410541945,-0.09064153345925782,0.511865230420345,0.44145841868086855,0.0704068117394765
938438,Sikkim,2010-07-21,3.47,4.32,-0.8500000000000001,42.24,25.93,16.310000000000002,99.54999999999998,56.95,42.59999999999998,38.77,21.61,17.160000000000004,57.30999999999998,31.020000000000003,26.289999999999978,0.08214962121212122,0.16660239105283456,-0.08445276984071334,0.4243093922651935,0.45531167690956975,-0.031002284644376266
938405,Sikkim,2010-07-21,3.47,17.74,-14.269999999999998,42.24,87.19,-44.949999999999996,99.54999999999998,185.76,-86.21000000000001,38.77,69.45,-30.68,57.30999999999998,98.57,-41.26000000000001,0.08214962121212122,0.20346369996559238,-0.12131407875347117,0.4243093922651935,0.4693690783807063,-0.04505968611551281
1050620,Assam,2010-07-25,6.12,2.05,4.07,19.67,40.64999999999999,-20.97999999999999,86.91,68.21,18.700000000000003,13.55,38.599999999999994,-25.049999999999994,67.24,27.560000000000002,39.67999999999999,0.3111337061514997,0.050430504305043054,0.2607032018464567,0.22632608445518354,0.5959536724820407,-0.36962758802685713
1050795,Manipur,2010-07-29,8.29,22.02,-13.73,34.87,43.13,-8.260000000000005,59.66,66.51,-6.8500000000000085,26.58,21.110000000000003,5.469999999999995,24.79,23.380000000000003,1.4099999999999966,0.23774017780326928,0.5105495015070716,-0.2728093237038023,0.5844787127053303,0.6484739136971884,-0.06399520099185818
1057952,Manipur,2010-07-29,14.08,22.02,-7.9399999999999995,36.83,43.13,-6.300000000000004,62.78,66.51,-3.730000000000004,22.75,21.110000000000003,1.639999999999997,25.950000000000003,23.380000000000003,2.5700000000000003,0.3822970404561499,0.5105495015070716,-0.1282524610509217,0.5866517999362854,0.6484739136971884,-0.061822113760903075
1057833,Manipur,2010-07-29,14.08,22.02,-7.9399999999999995,36.83,43.13,-6.300000000000004,62.78,66.51,-3.730000000000004,22.75,21.110000000000003,1.639999999999997,25.950000000000003,23.380000000000003,2.5700000000000003,0.3822970404561499,0.5105495015070716,-0.1282524610509217,0.5866517999362854,0.6484739136971884,-0.061822113760903075
1054555,Manipur,2010-07-31,2.89,14.76,-11.87,48.31,52.18,-3.8699999999999974,86.45,79.14,7.310000000000002,45.42,37.42,8.0,38.14,26.96,11.18,0.05982198302628855,0.28286699885013417,-0.22304501582384562,0.5588201272411799,0.6593378822340157,-0.10051775499283577
1050835,Manipur,2010-08-01,12.47,6.85,5.620000000000001,52.49,38.71,13.780000000000001,96.13,78.24,17.89,40.02,31.86,8.160000000000004,43.63999999999999,39.529999999999994,4.109999999999999,0.23756906077348067,0.17695685869284422,0.060612202080636446,0.5460314157911162,0.4947597137014315,0.051271702089684734
